Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference
DEBY059,NO2,2002,42.473,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,3.3059999999999974,0.1768657587548638,18.692142692142678
DEBY053,NO2,2002,43.161,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,0.6880000000000024,0.1768657587548638,3.8899558899559037
DEBY054,NO2,2002,32.678,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-10.483000000000004,0.1768657587548638,-59.2709412709413
DEBY059,NO2,2003,43.194,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,10.516000000000005,1.2274020202020202,8.567689988215237
DEBY053,NO2,2003,42.869,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-0.32500000000000284,1.2274020202020202,-0.26478691956732364
DEBY054,NO2,2003,43.528,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,0.6589999999999989,1.2274020202020202,0.5369063999841983
DEBY054,NO2,2004,36.474,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-7.054000000000002,-1.479365344467641,4.768260948101653
DEBY053,NO2,2004,42.953,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,6.479000000000006,-1.479365344467641,-4.379580760242505
DEBY053,NO2,2005,45.751,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,2.7979999999999947,0.38800572519083976,7.2112337997688165
DEBY054,NO2,2005,39.966,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-5.784999999999997,0.38800572519083976,-14.909573814032402
DEBY054,NO2,2006,42.09,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,2.1240000000000023,1.0483598484848484,2.0260218884476857
DEBY053,NO2,2006,46.596,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,4.505999999999993,1.0483598484848484,4.298142480859345
DEBY120,NO2,2006,47.777,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,1.1810000000000045,1.0483598484848484,1.1265215867498697
DEBY054,NO2,2007,34.666,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-13.111000000000004,-0.6833181818181818,19.187254706312785
DEBY053,NO2,2007,39.815,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,5.149000000000001,-0.6833181818181818,-7.535289030798911
DEBY120,NO2,2007,52.975,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,13.160000000000004,-0.6833181818181818,-19.258963613383894
DEBY053,NO2,2008,36.746,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-16.229,0.2012898832684825,-80.62501570609783
DEBY054,NO2,2008,36.061,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-0.6850000000000023,0.2012898832684825,-3.4030522988894694
DEBY120,NO2,2008,54.68,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,18.619,0.2012898832684825,92.49843905550776
DEBY053,NO2,2009,38.243,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-16.436999999999998,0.2801080139372823,-58.68093443295889
DEBY054,NO2,2009,37.339,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-0.9040000000000035,0.2801080139372823,-3.227326442014665
DEBY120,NO2,2009,53.401,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,16.062000000000005,0.2801080139372823,57.342165167742664
DEBY054,NO2,2010,34.044,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-19.357000000000006,0.5359085457271364,-36.119968890840994
DEBY053,NO2,2010,39.661,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,5.617000000000004,0.5359085457271364,10.481265963726505
DEBY120,NO2,2010,50.344,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,10.683,0.5359085457271364,19.934371424335083
DEBY054,NO2,2011,29.981,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,-20.363,-0.49229670329670333,41.36326703721065
DEBY053,NO2,2011,37.499,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,7.518000000000001,-0.49229670329670333,-15.271278376749482
DEBY120,NO2,2011,48.509,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,11.009999999999998,-0.49229670329670333,-22.36456170896671
DEBY058,NO2,2012,28.779,ug/m3,Background,urban,BY,Nürnberg,Nürnberg,-19.73,-0.8250618238021638,23.91335949720409
DEBY053,NO2,2012,34.601,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,5.821999999999999,-0.8250618238021638,-7.056440901810552
DEBY120,NO2,2012,46.49,ug/m3,Traffic,urban,BY,Nürnberg,Nürnberg,11.889000000000003,-0.8250618238021638,-14.40982924796044
DEBY053,NO2,2013,35.111,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,-11.379000000000005,-0.3699945454545454,30.7545074374561
DEBY120,NO2,2013,47.068,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,11.957,-0.3699945454545454,-32.316692629375375
DEBY058,NO2,2013,27.385,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-19.682999999999996,-0.3699945454545454,53.19808154419967
DEBY058,NO2,2014,28.139,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,0.7539999999999978,-0.7444154411764705,-1.0128752821252336
DEBY120,NO2,2014,48.613,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,20.474,-0.7444154411764705,-27.503459583862192
DEBY053,NO2,2014,35.115,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,-13.497999999999998,-0.7444154411764705,18.132348220326843
DEBY058,NO2,2015,29.315,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-5.800000000000001,0.10621245421245416,-54.607532073389464
DEBY053,NO2,2015,36.328,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,7.013000000000002,0.10621245421245416,66.0280383501173
DEBY120,NO2,2015,48.059,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,11.730999999999995,0.10621245421245416,110.44844116429853
DEBY120,NO2,2016,46.253,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,-1.8059999999999974,-0.29958318425760283,6.028375739697962
DEBY058,NO2,2016,27.845,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-18.408,-0.29958318425760283,61.44537132688829
DEBY053,NO2,2016,34.832,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,6.987000000000002,-0.29958318425760283,-23.322403816871393
DEBY058,NO2,2017,28.823,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-6.009,-0.82225,7.307996351474612
DEBY053,NO2,2017,34.139,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,5.3160000000000025,-0.82225,-6.4651869869261205
DEBY120,NO2,2017,42.592,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,8.452999999999996,-0.82225,-10.280328367284884
DEBY058,NO2,2018,27.089,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-15.503,-0.22040034364261157,70.34018070833305
DEBY120,NO2,2018,46.408,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,19.319000000000003,-0.22040034364261157,-87.65412830447566
DEBY053,NO2,2018,34.57,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,-11.838000000000001,-0.22040034364261157,53.71135001130405
DEBY053,NO2,2019,31.666,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,-2.904,-1.2780651828298888,2.2721845794828477
DEBY058,NO2,2019,25.38,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-6.286000000000001,-1.2780651828298888,4.918371992640904
DEBY120,NO2,2019,39.699,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,14.318999999999999,-1.2780651828298888,-11.203653923421108
DEBY053,NO2,2020,26.778,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,-12.921,-1.4497996870109546,8.912265684536852
DEBY058,NO2,2020,22.728,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-4.049999999999997,-1.4497996870109546,2.793489360140409
DEBY120,NO2,2020,35.546,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,12.817999999999998,-1.4497996870109546,-8.841221387229576
DEBY053,NO2,2021,25.906,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,-9.64,-0.06764165390505354,142.5157346615351
DEBY058,NO2,2021,22.624,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-3.282,-0.06764165390505354,48.52039846049359
DEBY120,NO2,2021,33.022,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,10.398,-0.06764165390505354,-153.72184740774293
DEBY058,NO2,2022,20.977,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-12.044999999999998,-0.31672939346811824,38.02930908340984
DEBY120,NO2,2022,32.572,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,11.595000000000002,-0.31672939346811824,-36.60853788477686
DEBY053,NO2,2022,23.997,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,-8.575000000000003,-0.31672939346811824,27.073584507284313
DEBY120,NO2,2023,28.539,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,4.542000000000002,-0.8935428109854603,-5.083136414013306
DEBY053,NO2,2023,23.989,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,-4.550000000000001,-0.8935428109854603,5.09208953847656
DEBY058,NO2,2023,18.595,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-5.394000000000002,-0.8935428109854603,6.036644169350016
DEBY058,NO2,2024,18.451,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-0.14399999999999835,-0.7451789264413519,0.19324217968385027
DEBY120,NO2,2024,25.841,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,7.390000000000001,-0.7451789264413519,-9.917081304608818
DEBY053,NO2,2024,23.524,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,-2.317,-0.7451789264413519,3.109320349496432
DEBY120,NO2,2025,26.138,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,2.6140000000000008,-1.0391064935064933,-2.515622812806208
DEBY058,NO2,2025,23.937,ug/m3,Background,Urban,BY,Nürnberg,Nürnberg,-2.2010000000000005,-1.0391064935064933,2.118165956766054
DEBY053,NO2,2025,34.058,ug/m3,Traffic,Urban,BY,Nürnberg,Nürnberg,10.120999999999999,-1.0391064935064933,-9.74009888615594
DEBY090,NO2,1993,17.463,ug/m3,Industrial,rural,BY,Rosenheim,Oberaudorf,,-0.93305,
DEBY121,NO2,2008,47.67,ug/m3,Traffic,rural,BY,Rosenheim,Oberaudorf,30.207,0.2012898832684825,150.06715444168447
DEBY121,NO2,2009,42.65,ug/m3,Traffic,rural,BY,Rosenheim,Oberaudorf,-5.020000000000003,0.2801080139372823,-17.921657897028282
DEBY121,NO2,2010,48.769,ug/m3,Traffic,rural,BY,Rosenheim,Oberaudorf,6.119,0.5359085457271364,11.41799295567784
DEBY121,NO2,2011,45.88,ug/m3,Traffic,rural,BY,Rosenheim,Oberaudorf,-2.888999999999996,-0.49229670329670333,5.8684122413446635
DEBY121,NO2,2012,43.248,ug/m3,Traffic,rural,BY,Rosenheim,Oberaudorf,-2.632000000000005,-0.8250618238021638,3.1900639734739626
DEBY121,NO2,2013,45.134,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,1.8860000000000028,-0.3699945454545454,-5.0973724428370035
DEBY121,NO2,2014,41.354,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,-3.780000000000001,-0.7444154411764705,5.077809769805564
DEBY121,NO2,2015,44.378,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,3.024000000000001,0.10621245421245416,28.47123741205686
DEBY121,NO2,2016,39.818,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,-4.560000000000002,-0.29958318425760283,15.221148047077941
DEBY121,NO2,2017,36.122,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,-3.695999999999998,-0.82225,4.49498327759197
DEBY121,NO2,2018,30.242,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,-5.879999999999999,-0.22040034364261157,26.678724283364396
DEBY121,NO2,2019,28.42,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,-1.8219999999999992,-1.2780651828298888,1.4255923911218138
DEBY121,NO2,2020,20.637,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,-7.783000000000001,-1.4497996870109546,5.3683278246846475
DEBY121,NO2,2021,20.331,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,-0.30600000000000094,-0.06764165390505354,4.523839710210567
DEBY121,NO2,2022,20.907,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,0.5760000000000005,-0.31672939346811824,-1.8185871342502358
DEBY121,NO2,2023,20.613,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,-0.2940000000000005,-0.8935428109854603,0.32902732402463974
DEBY121,NO2,2024,17.713,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,-2.8999999999999986,-0.7451789264413519,3.8916827852998046
DEBY121,NO2,2025,40.154,ug/m3,Traffic,Rural,BY,Rosenheim,Oberaudorf,22.441000000000003,-1.0391064935064933,-21.59643899854021
DEBY187,NO2,2012,16.523,ug/m3,Background,suburban,BY,Donau-Ries,Oettingen i. Bay.,,-0.8250618238021638,
DEBY187,NO2,2013,14.657,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,-1.8659999999999997,-0.3699945454545454,5.043317591905532
DEBY187,NO2,2014,15.246,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,0.5890000000000004,-0.7444154411764705,-0.7912248556654705
DEBY187,NO2,2015,17.832,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,2.5860000000000003,0.10621245421245416,24.34742723134227
DEBY187,NO2,2016,15.803,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,-2.029,-0.29958318425760283,6.772743286737089
DEBY187,NO2,2017,15.267,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,-0.5360000000000014,-0.82225,0.6518698692611753
DEBY187,NO2,2018,16.513,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,1.2460000000000022,-0.22040034364261157,-5.653348717189133
DEBY187,NO2,2019,14.842,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,-1.6710000000000012,-1.2780651828298888,1.3074450524503587
DEBY187,NO2,2020,14.36,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,-0.4820000000000011,-1.4497996870109546,0.3324597213796744
DEBY187,NO2,2021,12.335,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,-2.0249999999999986,-0.06764165390505354,29.93717455286394
DEBY187,NO2,2022,11.635,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,-0.7000000000000011,-0.31672939346811824,2.2100885312068854
DEBY187,NO2,2023,10.53,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,-1.1050000000000004,-0.8935428109854603,1.236650316487165
DEBY187,NO2,2024,10.704,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,0.17400000000000126,-0.7451789264413519,-0.2335009671179901
DEBY187,NO2,2025,14.141,ug/m3,Background,Suburban,BY,Donau-Ries,Oettingen i. Bay.,3.4369999999999994,-1.0391064935064933,-3.307649429079929
DEBY061,NO2,1992,31.671,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,,-1.1657548209366393,
DEBY061,NO2,1993,31.698,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,0.027000000000001023,-0.93305,-0.028937355983067382
DEBY061,NO2,1995,35.29,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,3.5919999999999987,0.31805111111111106,11.293782271193306
DEBY061,NO2,1996,36.456,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,1.166000000000004,0.633414551607445,1.8408165664034597
DEBY061,NO2,1997,38.722,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,2.2659999999999982,-0.09385059422750415,-24.144759217048378
DEBY061,NO2,1998,44.621,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,5.899000000000001,-0.8200940325497288,-7.193077581188591
DEBY061,NO2,1999,40.798,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,-3.8230000000000004,-0.6543920922570017,5.8420632602916305
DEBY061,NO2,2000,31.265,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,-9.533000000000001,-0.7877622789783889,12.101366432983934
DEBY061,NO2,2001,29.336,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,-1.929000000000002,-0.4724324786324786,4.083123170497847
DEBY061,NO2,2002,28.838,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,-0.49799999999999756,0.1768657587548638,-2.815694815694802
DEBY061,NO2,2003,33.331,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,4.493000000000002,1.2274020202020202,3.660577321895308
DEBY061,NO2,2004,30.629,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,-2.7020000000000017,-1.479365344467641,1.8264589001659586
DEBY061,NO2,2005,41.821,ug/m3,Traffic,urban,BY,Passau (Kreisfreie Stadt),Passau,11.191999999999997,0.38800572519083976,28.844935199075312
DEBY118,NO2,2005,34.398,ug/m3,Background,urban,BY,Passau (Kreisfreie Stadt),Passau,-7.422999999999995,0.38800572519083976,-19.131161006320227
DEBY118,NO2,2006,39.029,ug/m3,Background,urban,BY,Passau (Kreisfreie Stadt),Passau,4.631,1.0483598484848484,4.417376349058956
DEBY118,NO2,2007,37.583,ug/m3,Background,urban,BY,Passau (Kreisfreie Stadt),Passau,-1.446000000000005,-0.6833181818181818,2.1161444821393007
DEBY118,NO2,2008,33.344,ug/m3,Background,urban,BY,Passau (Kreisfreie Stadt),Passau,-4.238999999999997,0.2012898832684825,-21.059180576631245
DEBY118,NO2,2009,28.664,ug/m3,Background,urban,BY,Passau (Kreisfreie Stadt),Passau,-4.68,0.2801080139372823,-16.707840429898866
DEBY118,NO2,2010,30.767,ug/m3,Background,urban,BY,Passau (Kreisfreie Stadt),Passau,2.102999999999998,0.5359085457271364,3.9241770200670825
DEBY118,NO2,2011,35.343,ug/m3,Background,urban,BY,Passau (Kreisfreie Stadt),Passau,4.576000000000004,-0.49229670329670333,-9.29520748230988
DEBY118,NO2,2012,30.6,ug/m3,Background,urban,BY,Passau (Kreisfreie Stadt),Passau,-4.743000000000002,-0.8250618238021638,5.748660116332441
DEBY118,NO2,2013,30.222,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,-0.3780000000000001,-0.3699945454545454,1.021636682604658
DEBY118,NO2,2014,29.396,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,-0.8260000000000005,-0.7444154411764705,1.1095954682167717
DEBY118,NO2,2015,32.491,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,3.094999999999999,0.10621245421245416,29.139708925369018
DEBY118,NO2,2016,30.421,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,-2.0700000000000003,-0.29958318425760283,6.909600100318273
DEBY118,NO2,2017,32.876,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,2.4549999999999983,-0.82225,-2.9857099422316793
DEBY118,NO2,2018,30.294,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,-2.581999999999997,-0.22040034364261157,11.715045255041973
DEBY118,NO2,2019,29.195,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,-1.0990000000000002,-1.2780651828298888,0.859893544370403
DEBY118,NO2,2020,22.899,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,-6.295999999999999,-1.4497996870109546,4.342668891714575
DEBY200,NO2,2021,28.725,ug/m3,Traffic,Urban,BY,Passau (Kreisfreie Stadt),Passau,5.8260000000000005,-0.06764165390505354,-86.13035997283232
DEBY118,NO2,2021,23.284,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,-5.4410000000000025,-0.06764165390505354,80.43860086031253
DEBY200,NO2,2022,29.3,ug/m3,Traffic,Urban,BY,Passau (Kreisfreie Stadt),Passau,6.016000000000002,-0.31672939346811824,-18.99413229105801
DEBY118,NO2,2022,22.466,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,-6.834,-0.31672939346811824,21.576778603239756
DEBY200,NO2,2023,29.854,ug/m3,Traffic,Urban,BY,Passau (Kreisfreie Stadt),Passau,7.387999999999998,-0.8935428109854603,-8.268210441816443
DEBY118,NO2,2023,22.176,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,-7.678000000000001,-0.8935428109854603,8.592761203609456
DEBY200,NO2,2024,26.91,ug/m3,Traffic,Urban,BY,Passau (Kreisfreie Stadt),Passau,4.734000000000002,-0.7451789264413519,-6.352836657106653
DEBY118,NO2,2024,19.378,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,-7.532,-0.7451789264413519,10.107639565130395
DEBY118,NO2,2025,27.193,ug/m3,Background,Urban,BY,Passau (Kreisfreie Stadt),Passau,7.815000000000001,-1.0391064935064933,-7.52088457615934
DEBY200,NO2,2025,24.214,ug/m3,Traffic,Urban,BY,Passau (Kreisfreie Stadt),Passau,-2.9790000000000028,-1.0391064935064933,2.8668861359409714
DEUB014,NO2,1994,7.601,ug/m3,Background,rural,BY,Weilheim-Schongau,Pähl,,-1.1790382513661202,
DEUB041,NO2,2001,9.543,ug/m3,Background,rural,BY,Weilheim-Schongau,Raisting,,-0.4724324786324786,
DEUB041,NO2,2002,8.653,ug/m3,Background,rural,BY,Weilheim-Schongau,Raisting,-0.8899999999999988,0.1768657587548638,-5.0320650320650255
DEUB041,NO2,2003,10.038,ug/m3,Background,rural,BY,Weilheim-Schongau,Raisting,1.3849999999999998,1.2274020202020202,1.1283996418484306
DEUB041,NO2,2004,7.265,ug/m3,Background,rural,BY,Weilheim-Schongau,Raisting,-2.7730000000000006,-1.479365344467641,1.8744524537972616
DEBY062,NO2,2003,20.789,ug/m3,Background,suburban,BY,Regen,Regen,,1.2274020202020202,
DEBY062,NO2,2004,20.094,ug/m3,Background,suburban,BY,Regen,Regen,-0.6950000000000003,-1.479365344467641,0.46979605315149553
DEBY062,NO2,2005,22.335,ug/m3,Background,suburban,BY,Regen,Regen,2.2409999999999997,0.38800572519083976,5.775687971866314
DEBY062,NO2,2006,23.741,ug/m3,Background,suburban,BY,Regen,Regen,1.4059999999999988,1.0483598484848484,1.341142549509153
DEBY062,NO2,2007,17.205,ug/m3,Background,suburban,BY,Regen,Regen,-6.536000000000001,-0.6833181818181818,9.565090135036256
DEBY062,NO2,2008,16.509,ug/m3,Background,suburban,BY,Regen,Regen,-0.695999999999998,0.2012898832684825,-3.457699854054096
DEBY062,NO2,2009,21.782,ug/m3,Background,suburban,BY,Regen,Regen,5.273,0.2801080139372823,18.8248808946275
DEBY062,NO2,2010,15.47,ug/m3,Background,suburban,BY,Regen,Regen,-6.311999999999999,0.5359085457271364,-11.77812903027268
DEBY062,NO2,2011,14.488,ug/m3,Background,suburban,BY,Regen,Regen,-0.9820000000000011,-0.49229670329670333,1.9947320252684233
DEBY062,NO2,2012,15.893,ug/m3,Background,suburban,BY,Regen,Regen,1.4050000000000011,-0.8250618238021638,-1.7029026910071856
DEBY063,NO2,1990,45.941,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,,-1.012394594594595,
DEBY063,NO2,1991,48.713,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,2.7719999999999985,1.0911482758620692,2.540443000571999
DEBY063,NO2,1992,52.084,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,3.371000000000002,-1.1657548209366393,-2.891688663394532
DEBY063,NO2,1993,58.924,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,6.839999999999996,-0.93305,-7.330796849043455
DEBY063,NO2,1995,48.186,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,-10.738,0.31805111111111106,-33.76186916149047
DEBY063,NO2,1996,55.772,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,7.5859999999999985,0.633414551607445,11.97635889600051
DEBY063,NO2,1997,51.299,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,-4.472999999999999,-0.09385059422750415,47.6608596548356
DEBY063,NO2,1998,49.948,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,-1.350999999999999,-0.8200940325497288,1.647372065127272
DEBY063,NO2,1999,49.052,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,-0.8960000000000008,-0.6543920922570017,1.369209699508581
DEBY063,NO2,2000,43.857,ug/m3,Traffic,urban,BY,Regensburg (Kreisfreie Stadt),Regensburg,-5.195,-0.7877622789783889,6.594629038010232
