Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI157","Wolfsburg Heßlinger Straße","SPO.DE_DENI157_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2017","0.331","mg/m3","98.45","1","Traffic","Urban","10.7937","52.4279","61.0","Wolfsburg                                                                       ","DE526C1                                           ","124371","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI157_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI157","Wolfsburg Heßlinger Straße","SPO.DE_DENI157_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2019","0.320","mg/m3","97.08","1","Traffic","Urban","10.7937","52.4279","61.0","Wolfsburg                                                                       ","DE526C1                                           ","124371","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI157_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI075","Braunschweig-Verkehr","SPO.DE_DENI075_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2020","0.361","mg/m3","96.35","1","Traffic","Urban","10.5406","52.2667","81.0","Braunschweig                                                                    ","DE506C1                                           ","249406","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI075_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI075","Braunschweig-Verkehr","SPO.DE_DENI075_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2021","0.382","mg/m3","96.13","1","Traffic","Urban","10.5406","52.2667","81.0","Braunschweig                                                                    ","DE506C1                                           ","249406","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI075_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI075","Braunschweig-Verkehr","SPO.DE_DENI075_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.299","mg/m3","97.91","1","Traffic","Urban","10.5406","52.2667","81.0","Braunschweig                                                                    ","DE506C1                                           ","249406","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI075_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI075","Braunschweig-Verkehr","SPO.DE_DENI075_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2025","0.274","mg/m3","0.50","3","Traffic","Urban","10.5406","52.2667","81.0","Braunschweig                                                                    ","DE506C1                                           ","249406","E2a/UTD AQ e-Reporting","02/01/2025 21:24:24","",""
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI068","Göttingen-Verkehr","SPO.DE_DENI068_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.298","mg/m3","97.11","1","Traffic","Urban","9.9283","51.5302","150.0","Göttingen                                                                       ","DE021C1                                           ","118911","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI068_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI067","Osnabrück-Verkehr","SPO.DE_DENI067_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2018","0.408","mg/m3","96.67","1","Traffic","Urban","8.0415","52.2703","69.0","Osnabrück                                                                       ","DE517C1                                           ","165251","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI067_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI067","Osnabrück-Verkehr","SPO.DE_DENI067_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.354","mg/m3","96.64","1","Traffic","Urban","8.0415","52.2703","69.0","Osnabrück                                                                       ","DE517C1                                           ","165251","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI067_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_RP","Landesamt für Umwelt Rheinland-Pfalz","DERP003","Ludwigshafen-Mundenheim","SPO.DE_DERP003_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2013","0.341","mg/m3","99.62","1","Industrial","Urban","8.4259","49.4555","98.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DERP003_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_RP","Landesamt für Umwelt Rheinland-Pfalz","DERP003","Ludwigshafen-Mundenheim","SPO.DE_DERP003_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2025","0.226","mg/m3","0.50","3","Industrial","Urban","8.4259","49.4555","98.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","E2a/UTD AQ e-Reporting","02/01/2025 21:24:24","",""
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI068","Göttingen-Verkehr","SPO.DE_DENI068_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2013","0.469","mg/m3","99.12","1","Traffic","Urban","9.9283","51.5302","150.0","Göttingen                                                                       ","DE021C1                                           ","118911","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI068_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_RP","Landesamt für Umwelt Rheinland-Pfalz","DERP007","Mainz-Mombach","SPO.DE_DERP007_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2025","0.235","mg/m3","0.50","3","Background","Urban","8.2168","50.0176","115.0","Mainz                                                                           ","DE037C1                                           ","218578","E2a/UTD AQ e-Reporting","02/01/2025 21:24:24","",""
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI066","Hildesheim Verkehr","SPO.DE_DENI066_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2021","0.369","mg/m3","97.08","1","Traffic","Urban","9.9502","52.1508","86.0","Hildesheim                                                                      ","DE542C1                                           ","101693","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI066_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI070","Salzgitter-Drütte","SPO.DE_DENI070_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2025","0.226","mg/m3","0.49","3","Industrial","Rural","10.4559","52.1537","93.0","Salzgitter                                                                      ","DE536C1                                           ","104291","E2a/UTD AQ e-Reporting","02/01/2025 21:24:24","",""
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI068","Göttingen-Verkehr","SPO.DE_DENI068_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2016","0.442","mg/m3","98.88","1","Traffic","Urban","9.9283","51.5302","150.0","Göttingen                                                                       ","DE021C1                                           ","118911","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI068_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI143","Oldenburg Heiligengeistwall","SPO.DE_DENI143_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2025","0.260","mg/m3","0.50","3","Traffic","Urban","8.2121","53.1428","8.0","Oldenburg (Oldenburg)                                                           ","DE520C1                                           ","169077","E2a/UTD AQ e-Reporting","02/01/2025 21:24:24","",""
"Germany","NET.DE_RP","Landesamt für Umwelt Rheinland-Pfalz","DERP010","Mainz-Parcusstraße","SPO.DE_DERP010_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2020","0.335","mg/m3","99.68","1","Traffic","Urban","8.2611","50.0010","85.0","Mainz                                                                           ","DE037C1                                           ","218578","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DERP010_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_RP","Landesamt für Umwelt Rheinland-Pfalz","DERP010","Mainz-Parcusstraße","SPO.DE_DERP010_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.311","mg/m3","99.04","1","Traffic","Urban","8.2611","50.0010","85.0","Mainz                                                                           ","DE037C1                                           ","218578","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DERP010_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI071","Barbis-Verkehr","SPO.DE_DENI071_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2013","0.503","mg/m3","97.81","1","Traffic","Suburban","10.4228","51.6137","273.0","","","","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI071_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_RP","Landesamt für Umwelt Rheinland-Pfalz","DERP011","Mainz-Rheinallee","SPO.DE_DERP011_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2014","0.399","mg/m3","99.75","1","Traffic","Urban","8.2658","50.0099","85.0","Mainz                                                                           ","DE037C1                                           ","218578","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DERP011_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_MV","Landesamt für Umwelt, Naturschutz und Geologie, Mecklenburg-Vorpommern","DEMV058","Neubrandenburg Woldegker Straße","SPO.DE_DEMV058_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.278","mg/m3","98.22","1","Traffic","Urban","13.2679","53.5588","16.0","Neubrandenburg                                                                  ","DE064C1                                           ","63761","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DEMV058_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_RP","Landesamt für Umwelt Rheinland-Pfalz","DERP012","Mainz-Große Langgasse","SPO.DE_DERP012_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2014","0.398","mg/m3","99.90","1","Traffic","Urban","8.2689","49.9991","91.0","Mainz                                                                           ","DE037C1                                           ","218578","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DERP012_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI143","Oldenburg Heiligengeistwall","SPO.DE_DENI143_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2020","0.349","mg/m3","93.92","1","Traffic","Urban","8.2121","53.1428","8.0","Oldenburg (Oldenburg)                                                           ","DE520C1                                           ","169077","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI143_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI143","Oldenburg Heiligengeistwall","SPO.DE_DENI143_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.322","mg/m3","97.99","1","Traffic","Urban","8.2121","53.1428","8.0","Oldenburg (Oldenburg)                                                           ","DE520C1                                           ","169077","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI143_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI070","Salzgitter-Drütte","SPO.DE_DENI070_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.209","mg/m3","98.70","1","Industrial","Rural","10.4559","52.1537","93.0","Salzgitter                                                                      ","DE536C1                                           ","104291","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI070_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI066","Hildesheim Verkehr","SPO.DE_DENI066_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2020","0.368","mg/m3","98.80","1","Traffic","Urban","9.9502","52.1508","86.0","Hildesheim                                                                      ","DE542C1                                           ","101693","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI066_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI157","Wolfsburg Heßlinger Straße","SPO.DE_DENI157_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2013","0.416","mg/m3","66.14","1","Traffic","Urban","10.7937","52.4279","61.0","Wolfsburg                                                                       ","DE526C1                                           ","124371","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI157_CO_dataGroup1.parquet","hour"
"Germany","NET.DE_NI","Staatliches Gewerbeaufsichtsamt Hildesheim","DENI157","Wolfsburg Heßlinger Straße","SPO.DE_DENI157_CO_dataGroup1","CO","Carbon monoxide (air)","P1Y","Annual mean / 1 calendar year","2021","0.288","mg/m3","98.97","1","Traffic","Urban","10.7937","52.4279","61.0","Wolfsburg                                                                       ","DE526C1                                           ","124371","E1a/validated data AQ e-Reporting","02/01/2025 21:24:24","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/DE/SPO.DE_DENI157_CO_dataGroup1.parquet","hour"
