Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","NET.DE_RP","Margit von Döhren","DERP002","Ludwigshafen-Mitte","SPO-DERP002_00001_600","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","1990","2.000","count","95.19","","Traffic","urban","8.4386","49.4823","93.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP008","Mainz-Goetheplatz","SPO-DERP008_00001_600","SO2","Sulphur dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","11.000","ug/m3","93.56","","Traffic","urban","8.2546","50.0104","85.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO.DE_DERP009_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","1990","191.000","ug/m3","93.14","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO.DE_DERP009_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","1990","0.000","count","89.59","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP007","Mainz-Mombach","SPO.DE_DERP007_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","1990","191.000","ug/m3","90.38","","Background","urban","8.2168","50.0176","115.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP001","Ludwigshafen-Oppau","SPO.DE_DERP001_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-hr-max","1 year hour max","1990","750.000","ug/m3","93.81","","Background","urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO.DE_DERP009_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","76.000","ug/m3","93.14","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO-DERP009_00001_600","SO2","Sulphur dioxide (air)","P1Y-hr-max25","1 year hour max 25","1990","158.000","ug/m3","90.99","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO.DE_DERP009_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-hr-max","1 year hour max","1990","456.000","ug/m3","90.99","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO-DERP009_00008_600","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","74.043","ug/m3","93.15","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO-DERP009_00001_600","SO2","Sulphur dioxide (air)","P1Y-hr-max-per99.73","1 year 99.73 %ile of hourly values in a given year","1990","165.000","ug/m3","90.99","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP001","Ludwigshafen-Oppau","SPO-DERP001_00001_120","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","14.995","ug/m3","93.81","","Background","urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP001","Ludwigshafen-Oppau","SPO-DERP001_00001_120","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","1990","61.708","ug/m3","93.15","","Background","urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP001","Ludwigshafen-Oppau","SPO-DERP001_00001_600","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","86.875","ug/m3","93.15","","Background","urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP001","Ludwigshafen-Oppau","SPO.DE_DERP001_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-hr-max25","1 year hour max 25","1990","116.000","ug/m3","93.81","","Background","urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP001","Ludwigshafen-Oppau","SPO-DERP001_00001_120","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","86.875","ug/m3","93.15","","Background","urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP007","Mainz-Mombach","SPO.DE_DERP007_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","1990","196.000","ug/m3","90.38","","Background","urban","8.2168","50.0176","115.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP001","Ludwigshafen-Oppau","SPO.DE_DERP001_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","1990","61.708","ug/m3","93.15","","Background","urban","8.4023","49.5150","91.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP007","Mainz-Mombach","SPO.DE_DERP007_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y-day-max4","1 year day max 4","1990","69.125","ug/m3","91.51","","Background","urban","8.2168","50.0176","115.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP007","Mainz-Mombach","SPO-DERP007_00001_140","SO2","Sulphur dioxide (air)","P1Y-hr-max25","1 year hour max 25","1990","116.000","ug/m3","93.55","","Background","urban","8.2168","50.0176","115.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP007","Mainz-Mombach","SPO-DERP007_00001_500","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","93.542","ug/m3","91.51","","Background","urban","8.2168","50.0176","115.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_SL","Ingrid Zell","DESL012","Saarbrücken-City","SPO.DE_DESL012_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","1990","125.333","ug/m3","94.52","","Background","urban","6.9876","49.2335","192.0","Saarbrücken                                                                     ","DE040C1                                           ","180374","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_SL","Ingrid Zell","DESL012","Saarbrücken-City","SPO.DE_DESL012_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","43.958","ug/m3","94.52","","Background","urban","6.9876","49.2335","192.0","Saarbrücken                                                                     ","DE040C1                                           ","180374","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP002","Ludwigshafen-Mitte","SPO-DERP002_00001_110","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","1990","0.000","count","93.97","","Traffic","urban","8.4386","49.4823","93.0","Ludwigshafen am Rhein                                                           ","DE518C1                                           ","172253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP008","Mainz-Goetheplatz","SPO-DERP008_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max","1 year day max","1990","76.542","ug/m3","92.33","","Traffic","urban","8.2546","50.0104","85.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_SL","Ingrid Zell","DESL012","Saarbrücken-City","SPO.DE_DESL012_SO2_dataGroup1","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","33.108","ug/m3","93.81","","Background","urban","6.9876","49.2335","192.0","Saarbrücken                                                                     ","DE040C1                                           ","180374","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO.DE_DERP009_NO2_dataGroup1","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","1990","186.000","ug/m3","93.14","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","NET.DE_RP","Margit von Döhren","DERP009","Mainz-Zitadelle","SPO-DERP009_00001_600","SO2","Sulphur dioxide (air)","P1Y-hr-max","1 year hour max","1990","456.000","ug/m3","90.99","","Background","urban","8.2740","49.9950","100.0","Mainz                                                                           ","DE037C1                                           ","218578","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
